sno,sna,sarea,interval_time,total,demand_borrow,demand_return
500111046,捷運後山埤站(3號出口),南港區,03:30,18.0,13.0,5.0
500111047,玉成公園運動中心,南港區,03:30,26.0,11.25,14.625
500111048,百福公園,南港區,03:30,25.0,6.375,17.0625
500111049,南湖大橋(經貿二路255巷),南港區,03:30,20.0,13.8125,6.1875
500111050,園區重陽路口,南港區,03:30,21.0,14.5,5.6875
500111051,南港車站B棟(市民大道),南港區,03:30,24.0,17.4375,6.375
500111052,胡適公園,南港區,03:30,25.0,17.75,7.25
500111053,南港抽水站,南港區,03:30,19.0,7.9375,11.0625
500111054,經貿公園,南港區,03:30,20.0,11.125,8.75
500111055,育成高中,南港區,03:30,33.0,25.875,7.125
500111056,捷運南港展覽館站(7號出口),南港區,03:30,42.0,12.8125,4.1875
500111057,力行橋(南港),南港區,03:30,18.0,4.6875,10.125
500111058,舊莊國小(舊莊街一段),南港區,03:30,18.0,6.6875,10.875
500111059,向陽公園,南港區,03:30,24.0,11.0625,12.25
500111060,小彎社會住宅,南港區,03:30,51.0,12.1875,38.625
500111061,捷運南港展覽館站(6號出口),南港區,03:30,25.0,17.25,7.75
500111062,捷運南港展覽館站(4號出口),南港區,03:30,39.0,31.625,6.8125
500111063,成德綠地,南港區,03:30,17.0,11.625,5.25
500111064,南港公園(東新街170巷),南港區,03:30,16.0,6.9375,8.25
500111065,中坡市民路口(東北側),南港區,03:30,27.0,21.5,5.5
500111066,昆陽公園,南港區,03:30,14.0,4.1875,9.125
500111067,南港路二段178巷口,南港區,03:30,18.0,7.0,10.8125
500111068,南港車站(忠孝東路),南港區,03:30,24.0,15.6875,8.0625
500111069,南港車站(興華路),南港區,03:30,48.0,37.4375,10.5
500111070,玉成公園(成福路178巷口),南港區,03:30,27.0,3.4375,22.625
500111071,玉東公園(東新街),南港區,03:30,25.0,7.0,17.8125
500111072,南港出租國宅社區,南港區,03:30,25.0,10.875,13.75
500111073,成福路197巷口,南港區,03:30,15.0,3.0625,10.1875
500111074,南港疏散門(基三號疏散門),南港區,03:30,24.0,13.3125,10.6875
500111075,成德立體停車場,南港區,03:30,17.0,8.125,8.875
500111076,南港展覽館2館,南港區,03:30,18.0,11.3125,6.5
500111077,舊莊派出所,南港區,03:30,15.0,6.5,8.5
500111078,南港路三段80巷,南港區,03:30,15.0,8.25,6.75
500111079,捷運昆陽站(4號出口),南港區,03:30,28.0,19.8125,8.0625
500111080,忠孝東路六段278巷口,南港區,03:30,12.0,1.125,10.875
500111081,中研院人文社會科學館,南港區,03:30,30.0,25.25,4.75
500111082,南港路三段130巷口,南港區,03:30,12.0,3.1875,8.625
500111083,南港路三段190巷口,南港區,03:30,16.0,7.9375,8.0625
500111084,忠孝東路六段212巷口,南港區,03:30,15.0,6.125,8.875
500111085,新富公園,南港區,03:30,12.0,6.5,5.3125
500111086,東新街63巷口,南港區,03:30,15.0,6.0,9.0
500111087,中興公園,南港區,03:30,15.0,11.9375,3.0625
500111088,向陽市民大道路口(西北側),南港區,03:30,29.0,24.125,4.6875
500111089,向陽南港路口(西北側),南港區,03:30,26.0,18.0,8.0
500111090,研究院路一段151巷口,南港區,03:30,14.0,6.1875,7.625
500111091,興中重陽路口,南港區,03:30,24.0,18.75,4.9375
500111092,中研院近代史研究所研究大樓,南港區,03:30,16.0,12.25,3.75
500111093,中研院人文社會科學研究中心,南港區,03:30,16.0,13.125,2.875
500111094,中研院生態時代館,南港區,03:30,16.0,12.9375,2.5625
500111095,玉成街(中坡北路50巷口),南港區,03:30,20.0,11.5,8.5
500111096,東明公園,南港區,03:30,20.0,8.875,10.8125
500111097,捷運南港軟體園區站(1號出口),南港區,03:30,36.0,33.25,2.75
500111098,南港花園社區A18,南港區,03:30,13.0,2.6875,8.0625
500111113,內湖機廠(港東街),南港區,03:30,20.0,10.5625,8.875
500111114,市民昆陽街口,南港區,03:30,30.0,23.375,6.4375
500111115,南港機廠(北流),南港區,03:30,20.0,15.875,3.9375
500111116,忠孝東路七段265巷,南港區,03:30,40.0,33.625,6.375
500111117,昆陽東新街口,南港區,03:30,24.0,13.8125,10.1875
500111118,臺北市捷運局機電工程處,南港區,03:30,20.0,16.125,3.875
500111119,經貿二路105巷口(經貿二路),南港區,03:30,37.0,31.625,5.375
500111120,經貿二路105巷口(經貿一路),南港區,03:30,20.0,15.6875,4.3125
500111121,經貿二路185巷,南港區,03:30,21.0,16.125,4.875
500111123,南港路三段106巷口(中華賓士),南港區,03:30,23.0,13.75,9.25
500111124,中坡松隆路口,南港區,03:30,21.0,15.0,5.8125
500111001,南港公園(東新街),南港區,04:00,25.0,7.0,17.8
500111002,南港公園(福德街),南港區,04:00,56.0,30.8,25.2
500111003,捷運昆陽站(1號出口),南港區,04:00,65.0,54.0,11.0
500111004,忠孝東路六段225巷口,南港區,04:00,35.0,5.4,29.4
500111005,捷運後山埤站(1號出口),南港區,04:00,53.0,46.4,6.6
500111006,合樂公園,南港區,04:00,15.0,8.6,6.4
500111007,合心廣場,南港區,04:00,43.0,28.166666666666668,14.5
500111008,成德國中,南港區,04:00,44.0,25.6,17.0
500111009,玉成公園,南港區,04:00,36.0,16.4,19.6
500111010,研究院舊莊街口,南港區,04:00,30.0,12.8,17.0
500111011,中研院綜合體育館東側,南港區,04:00,30.0,26.2,3.6
500111012,國家生技園區,南港區,04:00,38.0,35.4,2.4
500111013,捷運南港展覽館站(5號出口),南港區,04:00,73.0,46.4,26.4
500111014,中研公園,南港區,04:00,40.0,11.4,28.4
500111015,福山公園,南港區,04:00,30.0,13.4,16.2
500111016,舊莊區民活動中心,南港區,04:00,34.0,11.2,21.4
500111017,凌雲市場,南港區,04:00,35.0,10.2,24.6
500111018,市民大道八段532號,南港區,04:00,15.0,7.4,7.4
500111019,捷運南港軟體園區(2號出口),南港區,04:00,70.0,66.8,3.2
500111020,南港國小,南港區,04:00,41.0,35.833333333333336,5.0
500111021,興中立體停車場(興中路),南港區,04:00,26.0,16.0,10.0
500111022,臺北市立圖書館南港分館,南港區,04:00,40.0,20.166666666666668,19.5
500111023,東陽公園,南港區,04:00,48.0,16.2,31.4
500111024,向陽南港路口,南港區,04:00,44.0,38.6,5.4
500111025,南港車站(忠孝東路七段415巷),南港區,04:00,11.0,8.8,2.2
500111026,捷運南港站(2號出口),南港區,04:00,23.0,10.2,12.8
500111027,捷運南港站(1號出口),南港區,04:00,20.0,7.2,12.6
500111028,東新國小,南港區,04:00,22.0,6.8,15.0
500111029,中華科技大學,南港區,04:00,20.0,14.4,5.6
500111030,六福公園,南港區,04:00,19.0,6.166666666666667,12.666666666666666
500111031,南港加壓站,南港區,04:00,24.0,9.166666666666666,14.333333333333334
500111032,臺北流行音樂中心(南港路),南港區,04:00,21.0,11.8,9.2
500111033,興南公園,南港區,04:00,26.0,20.33333333333333,5.666666666666667
500111034,臺北流行音樂中心(市民大道),南港區,04:00,32.0,28.0,4.0
500111035,南港車站(市民大道),南港區,04:00,30.0,20.83333333333333,9.166666666666666
500111036,忠孝東路七段527巷口,南港區,04:00,26.0,9.0,16.8
500111037,南港軟體園區(新民街),南港區,04:00,25.0,21.6,3.2
500111038,世貿公園,南港區,04:00,35.0,31.6,3.4
500111039,凌雲五村(研究院路三段8巷),南港區,04:00,26.0,10.8,15.2
500111040,新新公園(昆陽街60巷),南港區,04:00,20.0,14.8,5.2
500111041,南港高中(昆陽街),南港區,04:00,26.0,22.4,3.6
500111042,南港路三段290巷口,南港區,04:00,20.0,3.8,16.0
500111043,南港路三段220巷口,南港區,04:00,25.0,8.8,16.2
500111044,南港東新街口,南港區,04:00,28.0,13.666666666666666,14.333333333333334
500111045,八德中坡路口,南港區,04:00,40.0,28.6,11.4
500111046,捷運後山埤站(3號出口),南港區,04:00,18.0,13.0,5.0
500111047,玉成公園運動中心,南港區,04:00,26.0,11.6,14.2
500111048,百福公園,南港區,04:00,25.0,6.0,17.2
500111049,南湖大橋(經貿二路255巷),南港區,04:00,20.0,13.0,7.0
500111050,園區重陽路口,南港區,04:00,21.0,13.8,6.2
500111051,南港車站B棟(市民大道),南港區,04:00,24.0,14.6,9.4
500111052,胡適公園,南港區,04:00,25.0,18.2,6.8
500111053,南港抽水站,南港區,04:00,19.0,8.0,11.0
500111054,經貿公園,南港區,04:00,20.0,12.2,7.6
500111055,育成高中,南港區,04:00,33.0,27.0,6.0
500111056,捷運南港展覽館站(7號出口),南港區,04:00,42.0,12.4,4.6
500111057,力行橋(南港),南港區,04:00,18.0,5.8,8.4
500111058,舊莊國小(舊莊街一段),南港區,04:00,18.0,5.8,11.6
500111059,向陽公園,南港區,04:00,24.0,9.8,13.4
500111060,小彎社會住宅,南港區,04:00,51.0,11.666666666666666,39.16666666666666
500111061,捷運南港展覽館站(6號出口),南港區,04:00,25.0,16.8,8.2
500111062,捷運南港展覽館站(4號出口),南港區,04:00,39.0,32.0,6.6
500111063,成德綠地,南港區,04:00,17.0,11.0,5.8
500111064,南港公園(東新街170巷),南港區,04:00,16.0,6.2,8.6
500111065,中坡市民路口(東北側),南港區,04:00,27.0,21.5,5.5
500111066,昆陽公園,南港區,04:00,14.0,4.4,9.0
500111067,南港路二段178巷口,南港區,04:00,18.0,7.4,10.4
500111068,南港車站(忠孝東路),南港區,04:00,24.0,11.5,12.166666666666666
500111069,南港車站(興華路),南港區,04:00,48.0,36.4,11.4
500111070,玉成公園(成福路178巷口),南港區,04:00,27.0,4.6,21.4
500111071,玉東公園(東新街),南港區,04:00,25.0,8.0,17.0
500111072,南港出租國宅社區,南港區,04:00,25.0,10.2,14.4
500111073,成福路197巷口,南港區,04:00,15.0,2.8,10.0
500111074,南港疏散門(基三號疏散門),南港區,04:00,24.0,12.8,11.2
500111075,成德立體停車場,南港區,04:00,17.0,9.2,7.8
500111076,南港展覽館2館,南港區,04:00,18.0,11.2,6.6
500111077,舊莊派出所,南港區,04:00,15.0,5.8,9.2
500111078,南港路三段80巷,南港區,04:00,15.0,6.6,8.4
500111079,捷運昆陽站(4號出口),南港區,04:00,28.0,20.6,7.2
500111080,忠孝東路六段278巷口,南港區,04:00,12.0,1.0,11.0
500111081,中研院人文社會科學館,南港區,04:00,30.0,26.6,3.4
500111082,南港路三段130巷口,南港區,04:00,12.0,3.1666666666666665,8.666666666666666
500111083,南港路三段190巷口,南港區,04:00,16.0,6.6,9.4
500111084,忠孝東路六段212巷口,南港區,04:00,15.0,6.4,8.6
500111085,新富公園,南港區,04:00,12.0,7.2,4.6
500111086,東新街63巷口,南港區,04:00,15.0,5.6,9.4
500111087,中興公園,南港區,04:00,15.0,12.166666666666666,2.833333333333333
500111088,向陽市民大道路口(西北側),南港區,04:00,29.0,24.0,4.8
500111089,向陽南港路口(西北側),南港區,04:00,26.0,18.33333333333333,7.666666666666667
500111090,研究院路一段151巷口,南港區,04:00,14.0,5.8,8.2
500111091,興中重陽路口,南港區,04:00,24.0,18.4,5.2
500111092,中研院近代史研究所研究大樓,南港區,04:00,16.0,12.8,3.2
500111093,中研院人文社會科學研究中心,南港區,04:00,16.0,13.6,2.4
500111094,中研院生態時代館,南港區,04:00,16.0,13.2,2.4
500111095,玉成街(中坡北路50巷口),南港區,04:00,20.0,12.2,7.8
500111096,東明公園,南港區,04:00,20.0,8.2,11.4
500111097,捷運南港軟體園區站(1號出口),南港區,04:00,36.0,33.2,2.8
500111098,南港花園社區A18,南港區,04:00,13.0,2.6,7.4
500111113,內湖機廠(港東街),南港區,04:00,20.0,10.8,8.6
500111114,市民昆陽街口,南港區,04:00,30.0,22.6,7.2
500111115,南港機廠(北流),南港區,04:00,20.0,15.4,4.6
500111116,忠孝東路七段265巷,南港區,04:00,40.0,33.4,6.6
500111117,昆陽東新街口,南港區,04:00,24.0,14.6,9.4
500111118,臺北市捷運局機電工程處,南港區,04:00,20.0,16.6,3.4
500111119,經貿二路105巷口(經貿二路),南港區,04:00,37.0,33.8,3.2
500111120,經貿二路105巷口(經貿一路),南港區,04:00,20.0,15.4,4.6
500111121,經貿二路185巷,南港區,04:00,21.0,16.166666666666668,4.833333333333333
500111123,南港路三段106巷口(中華賓士),南港區,04:00,23.0,14.6,8.4
500111124,中坡松隆路口,南港區,04:00,21.0,15.0,5.833333333333333
500111001,南港公園(東新街),南港區,04:30,25.0,7.230769230769231,17.615384615384617
500111002,南港公園(福德街),南港區,04:30,56.0,30.384615384615383,25.615384615384617
500111003,捷運昆陽站(1號出口),南港區,04:30,65.0,51.61538461538461,13.384615384615383
500111004,忠孝東路六段225巷口,南港區,04:30,35.0,7.076923076923077,27.76923076923077
500111005,捷運後山埤站(1號出口),南港區,04:30,53.0,44.84615384615385,8.153846153846153
500111006,合樂公園,南港區,04:30,15.0,8.307692307692308,6.6923076923076925
500111007,合心廣場,南港區,04:30,43.0,28.846153846153847,13.692307692307692
500111008,成德國中,南港區,04:30,44.0,25.615384615384617,17.076923076923077
500111009,玉成公園,南港區,04:30,36.0,16.923076923076923,19.07692307692308
500111010,研究院舊莊街口,南港區,04:30,30.0,11.76923076923077,18.0
500111011,中研院綜合體育館東側,南港區,04:30,30.0,25.692307692307693,4.153846153846154
500111012,國家生技園區,南港區,04:30,38.0,35.69230769230769,2.1538461538461537
500111013,捷運南港展覽館站(5號出口),南港區,04:30,73.0,45.69230769230769,27.153846153846157
500111014,中研公園,南港區,04:30,40.0,10.714285714285714,28.928571428571427
500111015,福山公園,南港區,04:30,30.0,13.461538461538462,16.076923076923077
500111016,舊莊區民活動中心,南港區,04:30,34.0,10.538461538461538,22.23076923076923
500111017,凌雲市場,南港區,04:30,35.0,11.076923076923077,23.76923076923077
500111018,市民大道八段532號,南港區,04:30,15.0,7.153846153846154,7.6923076923076925
500111019,捷運南港軟體園區(2號出口),南港區,04:30,70.0,66.38461538461539,3.615384615384616
500111020,南港國小,南港區,04:30,41.0,36.07692307692308,4.6923076923076925
500111021,興中立體停車場(興中路),南港區,04:30,26.0,15.615384615384617,10.384615384615383
500111022,臺北市立圖書館南港分館,南港區,04:30,40.0,18.846153846153847,20.76923076923077
500111023,東陽公園,南港區,04:30,48.0,15.846153846153848,31.846153846153847
500111024,向陽南港路口,南港區,04:30,44.0,38.46153846153846,5.538461538461538
500111025,南港車站(忠孝東路七段415巷),南港區,04:30,11.0,8.615384615384615,2.3846153846153846
500111026,捷運南港站(2號出口),南港區,04:30,23.0,11.692307692307692,11.307692307692308
500111027,捷運南港站(1號出口),南港區,04:30,20.0,8.692307692307692,11.076923076923077
500111028,東新國小,南港區,04:30,22.0,7.357142857142857,14.428571428571429
500111029,中華科技大學,南港區,04:30,20.0,13.615384615384617,6.384615384615385
500111030,六福公園,南港區,04:30,19.0,6.285714285714286,12.571428571428571
500111031,南港加壓站,南港區,04:30,24.0,9.384615384615383,14.23076923076923
500111032,臺北流行音樂中心(南港路),南港區,04:30,21.0,12.23076923076923,8.76923076923077
500111033,興南公園,南港區,04:30,26.0,20.23076923076923,5.769230769230769
500111034,臺北流行音樂中心(市民大道),南港區,04:30,32.0,27.07692307692308,4.923076923076923
500111035,南港車站(市民大道),南港區,04:30,30.0,18.46153846153846,11.538461538461538
500111036,忠孝東路七段527巷口,南港區,04:30,26.0,10.384615384615383,15.307692307692308
500111037,南港軟體園區(新民街),南港區,04:30,25.0,21.0,3.857142857142857
500111038,世貿公園,南港區,04:30,35.0,31.642857142857142,3.357142857142857
500111039,凌雲五村(研究院路三段8巷),南港區,04:30,26.0,11.384615384615383,14.615384615384617
500111040,新新公園(昆陽街60巷),南港區,04:30,20.0,15.153846153846152,4.846153846153846
500111041,南港高中(昆陽街),南港區,04:30,26.0,22.53846153846154,3.4615384615384617
500111042,南港路三段290巷口,南港區,04:30,20.0,4.230769230769231,15.615384615384617
500111043,南港路三段220巷口,南港區,04:30,25.0,9.538461538461538,15.461538461538462
500111044,南港東新街口,南港區,04:30,28.0,13.153846153846152,14.846153846153848
500111045,八德中坡路口,南港區,04:30,40.0,30.153846153846157,9.846153846153848
500111046,捷運後山埤站(3號出口),南港區,04:30,18.0,12.615384615384617,5.384615384615385
500111047,玉成公園運動中心,南港區,04:30,26.0,11.23076923076923,14.615384615384617
500111048,百福公園,南港區,04:30,25.0,6.384615384615385,16.76923076923077
500111049,南湖大橋(經貿二路255巷),南港區,04:30,20.0,13.461538461538462,6.538461538461538
500111050,園區重陽路口,南港區,04:30,21.0,13.538461538461538,6.6923076923076925
500111051,南港車站B棟(市民大道),南港區,04:30,24.0,14.461538461538462,9.384615384615383
500111052,胡適公園,南港區,04:30,25.0,17.0,8.0
500111053,南港抽水站,南港區,04:30,19.0,6.923076923076923,12.076923076923077
500111054,經貿公園,南港區,04:30,20.0,11.076923076923077,8.76923076923077
500111055,育成高中,南港區,04:30,33.0,26.307692307692307,6.6923076923076925
500111056,捷運南港展覽館站(7號出口),南港區,04:30,42.0,12.153846153846152,4.846153846153846
500111057,力行橋(南港),南港區,04:30,18.0,4.769230769230769,10.384615384615383
500111058,舊莊國小(舊莊街一段),南港區,04:30,18.0,7.142857142857143,10.428571428571429
500111059,向陽公園,南港區,04:30,24.0,11.23076923076923,12.23076923076923
500111060,小彎社會住宅,南港區,04:30,51.0,11.923076923076923,39.0
500111061,捷運南港展覽館站(6號出口),南港區,04:30,25.0,16.46153846153846,8.538461538461538
500111062,捷運南港展覽館站(4號出口),南港區,04:30,39.0,30.384615384615383,8.153846153846153
500111063,成德綠地,南港區,04:30,17.0,11.076923076923077,5.6923076923076925
500111064,南港公園(東新街170巷),南港區,04:30,16.0,6.153846153846154,8.846153846153847
500111065,中坡市民路口(東北側),南港區,04:30,27.0,21.615384615384617,5.384615384615385
500111066,昆陽公園,南港區,04:30,14.0,4.769230769230769,8.615384615384615
500111067,南港路二段178巷口,南港區,04:30,18.0,7.230769230769231,10.76923076923077
500111068,南港車站(忠孝東路),南港區,04:30,24.0,8.76923076923077,14.76923076923077
500111069,南港車站(興華路),南港區,04:30,48.0,32.53846153846154,15.307692307692308
500111070,玉成公園(成福路178巷口),南港區,04:30,27.0,4.153846153846154,21.76923076923077
500111071,玉東公園(東新街),南港區,04:30,25.0,7.538461538461538,17.307692307692307
500111072,南港出租國宅社區,南港區,04:30,25.0,10.923076923076923,13.76923076923077
500111073,成福路197巷口,南港區,04:30,15.0,2.8461538461538463,10.153846153846152
500111074,南港疏散門(基三號疏散門),南港區,04:30,24.0,13.384615384615383,10.615384615384617
500111075,成德立體停車場,南港區,04:30,17.0,10.307692307692308,6.6923076923076925
500111076,南港展覽館2館,南港區,04:30,18.0,11.538461538461538,6.307692307692308
500111077,舊莊派出所,南港區,04:30,15.0,6.6923076923076925,8.307692307692308
500111078,南港路三段80巷,南港區,04:30,15.0,7.846153846153846,7.153846153846154
500111079,捷運昆陽站(4號出口),南港區,04:30,28.0,20.307692307692307,7.538461538461538
500111080,忠孝東路六段278巷口,南港區,04:30,12.0,0.6923076923076923,11.307692307692308
500111081,中研院人文社會科學館,南港區,04:30,30.0,25.76923076923077,4.230769230769231
500111082,南港路三段130巷口,南港區,04:30,12.0,3.7857142857142856,8.071428571428571
500111083,南港路三段190巷口,南港區,04:30,16.0,7.076923076923077,8.923076923076923
500111084,忠孝東路六段212巷口,南港區,04:30,15.0,5.769230769230769,9.23076923076923
500111085,新富公園,南港區,04:30,12.0,6.6923076923076925,5.153846153846154
500111086,東新街63巷口,南港區,04:30,15.0,5.846153846153846,9.153846153846152
500111087,中興公園,南港區,04:30,15.0,12.0,3.0
500111088,向陽市民大道路口(西北側),南港區,04:30,29.0,24.615384615384617,4.230769230769231
500111089,向陽南港路口(西北側),南港區,04:30,26.0,18.384615384615383,7.615384615384615
500111090,研究院路一段151巷口,南港區,04:30,14.0,6.230769230769231,7.615384615384615
500111091,興中重陽路口,南港區,04:30,24.0,20.07692307692308,3.615384615384616
500111092,中研院近代史研究所研究大樓,南港區,04:30,16.0,13.307692307692308,2.6923076923076925
500111093,中研院人文社會科學研究中心,南港區,04:30,16.0,13.23076923076923,2.769230769230769
500111094,中研院生態時代館,南港區,04:30,16.0,13.307692307692308,2.4615384615384617
500111095,玉成街(中坡北路50巷口),南港區,04:30,20.0,12.384615384615383,7.615384615384615
500111096,東明公園,南港區,04:30,20.0,9.0,10.615384615384617
500111097,捷運南港軟體園區站(1號出口),南港區,04:30,36.0,32.357142857142854,3.642857142857143
500111098,南港花園社區A18,南港區,04:30,13.0,3.0,7.384615384615385
500111113,內湖機廠(港東街),南港區,04:30,20.0,11.153846153846152,8.461538461538462
500111114,市民昆陽街口,南港區,04:30,30.0,23.53846153846154,6.307692307692308
500111115,南港機廠(北流),南港區,04:30,20.0,15.0,4.846153846153846
500111116,忠孝東路七段265巷,南港區,04:30,40.0,33.53846153846154,6.461538461538462
500111117,昆陽東新街口,南港區,04:30,24.0,13.692307692307692,10.307692307692308
500111118,臺北市捷運局機電工程處,南港區,04:30,20.0,16.384615384615383,3.615384615384616
500111119,經貿二路105巷口(經貿二路),南港區,04:30,37.0,32.46153846153846,4.538461538461538
500111120,經貿二路105巷口(經貿一路),南港區,04:30,20.0,15.923076923076923,4.076923076923077
500111121,經貿二路185巷,南港區,04:30,21.0,16.23076923076923,4.769230769230769
500111123,南港路三段106巷口(中華賓士),南港區,04:30,23.0,13.846153846153848,9.153846153846152
500111124,中坡松隆路口,南港區,04:30,21.0,14.846153846153848,6.0
500111001,南港公園(東新街),南港區,05:00,25.0,6.571428571428571,18.142857142857142
500111002,南港公園(福德街),南港區,05:00,56.0,32.285714285714285,23.714285714285715
500111003,捷運昆陽站(1號出口),南港區,05:00,65.0,54.0,11.0
500111004,忠孝東路六段225巷口,南港區,05:00,35.0,4.142857142857143,30.714285714285715
500111005,捷運後山埤站(1號出口),南港區,05:00,53.0,46.0,7.0
500111006,合樂公園,南港區,05:00,15.0,8.285714285714286,6.714285714285714
500111007,合心廣場,南港區,05:00,43.0,28.0,14.714285714285714
500111008,成德國中,南港區,05:00,44.0,24.714285714285715,18.285714285714285
500111009,玉成公園,南港區,05:00,36.0,16.142857142857142,19.857142857142858
500111010,研究院舊莊街口,南港區,05:00,30.0,14.285714285714286,15.571428571428571
500111011,中研院綜合體育館東側,南港區,05:00,30.0,26.714285714285715,3.142857142857143
500111012,國家生技園區,南港區,05:00,38.0,35.42857142857143,2.4285714285714284
500111013,捷運南港展覽館站(5號出口),南港區,05:00,73.0,43.42857142857143,29.428571428571427
500111014,中研公園,南港區,05:00,40.0,16.428571428571427,23.428571428571427
500111015,福山公園,南港區,05:00,30.0,14.571428571428571,15.142857142857142
500111016,舊莊區民活動中心,南港區,05:00,34.0,10.428571428571429,22.428571428571427
500111017,凌雲市場,南港區,05:00,35.0,11.0,23.857142857142858
500111018,市民大道八段532號,南港區,05:00,15.0,8.0,6.857142857142857
500111019,捷運南港軟體園區(2號出口),南港區,05:00,70.0,66.0,4.0
500111020,南港國小,南港區,05:00,41.0,37.57142857142857,3.2857142857142856
500111021,興中立體停車場(興中路),南港區,05:00,26.0,16.142857142857142,9.857142857142858
500111022,臺北市立圖書館南港分館,南港區,05:00,40.0,16.428571428571427,23.285714285714285
500111023,東陽公園,南港區,05:00,48.0,16.285714285714285,31.285714285714285
500111024,向陽南港路口,南港區,05:00,44.0,37.42857142857143,6.571428571428571
500111025,南港車站(忠孝東路七段415巷),南港區,05:00,11.0,7.714285714285714,3.2857142857142856
500111026,捷運南港站(2號出口),南港區,05:00,23.0,10.428571428571429,12.571428571428571
500111027,捷運南港站(1號出口),南港區,05:00,20.0,6.857142857142857,13.0
500111028,東新國小,南港區,05:00,22.0,8.0,13.857142857142858
500111029,中華科技大學,南港區,05:00,20.0,13.571428571428571,6.428571428571429
500111030,六福公園,南港區,05:00,19.0,5.857142857142857,13.0
500111031,南港加壓站,南港區,05:00,24.0,9.285714285714286,14.428571428571429
500111032,臺北流行音樂中心(南港路),南港區,05:00,21.0,11.571428571428571,9.428571428571429
500111033,興南公園,南港區,05:00,26.0,19.714285714285715,6.285714285714286
500111034,臺北流行音樂中心(市民大道),南港區,05:00,32.0,28.0,4.0
500111035,南港車站(市民大道),南港區,05:00,30.0,14.571428571428571,15.428571428571429
500111036,忠孝東路七段527巷口,南港區,05:00,26.0,10.75,14.875
500111037,南港軟體園區(新民街),南港區,05:00,25.0,21.571428571428573,3.2857142857142856
500111038,世貿公園,南港區,05:00,35.0,31.714285714285715,3.2857142857142856
500111039,凌雲五村(研究院路三段8巷),南港區,05:00,26.0,11.714285714285714,14.285714285714286
500111040,新新公園(昆陽街60巷),南港區,05:00,20.0,14.428571428571429,5.571428571428571
500111041,南港高中(昆陽街),南港區,05:00,26.0,22.285714285714285,3.7142857142857135
500111042,南港路三段290巷口,南港區,05:00,20.0,3.857142857142857,15.714285714285714
500111043,南港路三段220巷口,南港區,05:00,25.0,8.571428571428571,16.428571428571427
500111044,南港東新街口,南港區,05:00,28.0,14.857142857142858,13.142857142857142
500111045,八德中坡路口,南港區,05:00,40.0,27.285714285714285,12.714285714285714
500111046,捷運後山埤站(3號出口),南港區,05:00,18.0,13.714285714285714,4.285714285714286
500111047,玉成公園運動中心,南港區,05:00,26.0,11.0,14.714285714285714
500111048,百福公園,南港區,05:00,25.0,5.714285714285714,17.857142857142858
500111049,南湖大橋(經貿二路255巷),南港區,05:00,20.0,13.714285714285714,6.285714285714286
500111050,園區重陽路口,南港區,05:00,21.0,14.0,6.285714285714286
500111051,南港車站B棟(市民大道),南港區,05:00,24.0,13.857142857142858,10.142857142857142
500111052,胡適公園,南港區,05:00,25.0,17.857142857142858,7.142857142857143
500111053,南港抽水站,南港區,05:00,19.0,7.0,12.0
500111054,經貿公園,南港區,05:00,20.0,11.714285714285714,8.0
500111055,育成高中,南港區,05:00,33.0,27.0,6.0
500111056,捷運南港展覽館站(7號出口),南港區,05:00,42.0,11.857142857142858,5.142857142857143
500111057,力行橋(南港),南港區,05:00,18.0,6.142857142857143,9.142857142857142
500111058,舊莊國小(舊莊街一段),南港區,05:00,18.0,7.571428571428571,10.0
500111059,向陽公園,南港區,05:00,24.0,8.142857142857142,15.428571428571429
500111060,小彎社會住宅,南港區,05:00,51.0,12.0,39.0
500111061,捷運南港展覽館站(6號出口),南港區,05:00,25.0,17.285714285714285,7.714285714285714
500111062,捷運南港展覽館站(4號出口),南港區,05:00,39.0,31.714285714285715,6.857142857142857
500111063,成德綠地,南港區,05:00,17.0,10.857142857142858,6.142857142857143
500111064,南港公園(東新街170巷),南港區,05:00,16.0,4.714285714285714,10.285714285714286
500111065,中坡市民路口(東北側),南港區,05:00,27.0,21.142857142857142,5.714285714285714
500111066,昆陽公園,南港區,05:00,14.0,4.285714285714286,9.0
500111067,南港路二段178巷口,南港區,05:00,18.0,7.857142857142857,10.142857142857142
500111068,南港車站(忠孝東路),南港區,05:00,24.0,8.285714285714286,15.428571428571429
500111069,南港車站(興華路),南港區,05:00,48.0,28.857142857142858,19.0
500111070,玉成公園(成福路178巷口),南港區,05:00,27.0,3.857142857142857,22.285714285714285
500111071,玉東公園(東新街),南港區,05:00,25.0,9.142857142857142,15.857142857142858
500111072,南港出租國宅社區,南港區,05:00,25.0,12.142857142857142,12.285714285714286
500111073,成福路197巷口,南港區,05:00,15.0,3.142857142857143,10.0
500111074,南港疏散門(基三號疏散門),南港區,05:00,24.0,13.142857142857142,10.857142857142858
500111075,成德立體停車場,南港區,05:00,17.0,9.285714285714286,7.714285714285714
500111076,南港展覽館2館,南港區,05:00,18.0,10.428571428571429,7.428571428571429
500111077,舊莊派出所,南港區,05:00,15.0,5.428571428571429,9.571428571428571
500111078,南港路三段80巷,南港區,05:00,15.0,9.285714285714286,5.714285714285714
500111079,捷運昆陽站(4號出口),南港區,05:00,28.0,21.285714285714285,6.428571428571429
500111080,忠孝東路六段278巷口,南港區,05:00,12.0,0.8571428571428571,11.142857142857142
