sno,sna,sarea,interval_time,total,demand_borrow,demand_return
500107001,通北街65巷口,中山區,00:00,16.0,4.25,10.75
500107002,圓山風景區,中山區,00:00,15.0,12.0,3.0
500107003,樂群二堤頂大道口,中山區,00:00,20.0,17.75,2.25
500107004,劍潭社區,中山區,00:00,13.0,4.5,8.5
500107005,培英公園,中山區,00:00,40.0,31.75,8.25
500107006,樂群二明水路口,中山區,00:00,20.0,9.5,10.25
500107007,北安大直街口,中山區,00:00,31.0,20.5,10.5
500107008,捷運劍南路站(2號出口),中山區,00:00,40.0,35.25,4.75
500107009,樂群二敬業三路口,中山區,00:00,20.0,7.75,12.0
500107010,樂群二敬業四路口,中山區,00:00,36.0,9.75,26.0
500107011,捷運大直站(3號出口),中山區,00:00,34.0,22.25,11.25
500107012,復興市民路口,中山區,00:00,52.0,36.25,15.5
500107013,南京遼寧街口,中山區,00:00,42.0,33.5,8.0
500107014,伊通長安路口,中山區,00:00,21.0,15.5,5.0
500107015,新生長安路口,中山區,00:00,30.0,11.25,18.75
500107016,市民林森路口,中山區,00:00,40.0,10.5,29.5
500107017,南京新生路口,中山區,00:00,34.0,11.5,21.25
500107018,一江公園,中山區,00:00,37.0,27.0,10.0
500107020,新生長春路口,中山區,00:00,32.0,9.75,21.0
500107021,第二果菜批發市場,中山區,00:00,40.0,16.0,24.0
500107022,民生建國路口,中山區,00:00,47.0,38.25,8.5
500107023,興安華城,中山區,00:00,62.0,12.5,48.25
500107024,捷運中山國中站,中山區,00:00,61.0,58.5,0.75
500107025,龍江錦州街口,中山區,00:00,16.0,8.25,7.25
500107026,建國長春路口,中山區,00:00,16.0,8.25,7.75
500107027,南京建國路口,中山區,00:00,42.0,33.25,8.75
500107028,捷運松江南京站(7號出口),中山區,00:00,75.0,66.0,8.75
500107029,朱崙商場,中山區,00:00,37.0,21.75,15.25
500107030,中吉公園,中山區,00:00,30.0,6.5,22.75
500107031,華山公園,中山區,00:00,19.0,8.0,8.25
500107032,建國北路一段17巷,中山區,00:00,45.0,29.5,14.5
500107033,江寧公園,中山區,00:00,15.0,5.5,8.25
500107034,民權龍江路口,中山區,00:00,32.0,18.0,14.0
500107035,捷運中山國小站(2號出口),中山區,00:00,59.0,31.5,25.75
500107036,捷運行天宮站(3號出口),中山區,00:00,48.0,42.75,4.75
500107037,林森農安街口,中山區,00:00,23.0,6.5,16.5
500107038,捷運中山國小站(4號出口),中山區,00:00,20.0,12.25,7.5
500107039,農安雙城街口,中山區,00:00,15.0,5.25,9.25
500107040,新生德惠街口,中山區,00:00,35.0,9.75,25.25
500107041,民族林森路口,中山區,00:00,37.0,21.5,15.5
500107042,臺北市立美術館,中山區,00:00,24.0,18.0,5.75
500107043,中山民族路口,中山區,00:00,16.0,9.25,6.75
500107044,新生高架停車場(林森北路107巷口),中山區,00:00,14.0,3.5,10.25
500107045,南京林森路口(東南側),中山區,00:00,10.0,7.25,2.75
500107046,仁德公園,中山區,00:00,18.0,7.0,10.75
500107047,中原公園,中山區,00:00,15.0,3.5,11.5
500107048,下埤公園,中山區,00:00,24.0,4.25,15.25
500107049,五常國中,中山區,00:00,16.0,4.75,11.0
500107050,榮星花園,中山區,00:00,46.0,8.0,31.75
500107051,民權建國路口,中山區,00:00,50.0,25.0,23.0
500107052,松江路431巷口,中山區,00:00,15.0,5.75,9.25
500107053,新喜公園,中山區,00:00,13.0,0.75,9.5
500107054,吉林路407巷口,中山區,00:00,15.0,1.75,8.25
500107055,民族松江路口,中山區,00:00,17.0,9.0,7.75
500107056,林安泰古厝,中山區,00:00,36.0,18.75,16.5
500107058,渭水八德路口,中山區,00:00,23.0,7.0,15.75
500107059,捷運中山站(2號出口),中山區,00:00,33.0,25.25,6.75
500107060,撫順公園,中山區,00:00,30.0,17.75,12.25
500107061,新生公園,中山區,00:00,29.0,6.5,22.5
500107062,捷運行天宮站(1號出口),中山區,00:00,49.0,35.5,12.75
500107063,林森長春路口,中山區,00:00,28.0,21.75,6.25
500107064,建國農安街口,中山區,00:00,50.0,20.5,28.75
500107065,松江路77巷口,中山區,00:00,10.0,7.5,2.5
500107066,建國長安路口,中山區,00:00,20.0,12.0,8.0
500107067,市民新生路口,中山區,00:00,15.0,10.5,2.75
500107068,民權吉林路口,中山區,00:00,15.0,9.5,5.5
500107069,中山農安街口,中山區,00:00,29.0,24.75,3.75
500107070,捷運行政大樓,中山區,00:00,14.0,8.75,4.75
500107071,中吉公園(松江路188巷),中山區,00:00,22.0,9.0,12.75
500107072,吉林路123巷口,中山區,00:00,22.0,4.0,18.0
500107074,中原民生路口,中山區,00:00,15.0,8.5,6.5
500107075,國立臺北大學(臺北校區),中山區,00:00,38.0,30.0,7.5
500107076,錦州吉林路口,中山區,00:00,30.0,6.0,23.25
500107078,永盛公園(民生東路一段23巷),中山區,00:00,24.0,2.25,21.0
500107079,新生錦州街口,中山區,00:00,20.0,5.25,14.75
500107080,濱江街199巷口,中山區,00:00,15.0,5.5,9.5
500107081,大佳社區公園,中山區,00:00,15.0,8.75,6.25
500107082,濱江果菜市場,中山區,00:00,22.0,14.25,7.75
500107083,興安合江路口,中山區,00:00,29.0,7.0,19.25
500107084,復興北路514巷口東側,中山區,00:00,12.0,2.0,8.5
500107085,台泥大樓,中山區,00:00,18.0,15.0,3.0
500107086,植福樂群路口,中山區,00:00,10.0,7.25,2.75
500107087,新興公園,中山區,00:00,26.0,5.25,20.5
500107088,南京伊通街口,中山區,00:00,11.0,9.5,1.5
500107089,南京龍江路口,中山區,00:00,24.0,14.25,9.5
500107090,撫順街41巷(崇德宮前),中山區,00:00,19.0,12.5,6.0
500107091,臺北市立圖書館大直分館,中山區,00:00,20.0,14.0,5.25
500107092,捷運大直站(1號出口),中山區,00:00,27.0,21.5,5.5
500107093,捷運松江南京站(4號出口),中山區,00:00,32.0,23.0,8.75
500107095,中429公園,中山區,00:00,21.0,12.75,7.5
500107096,長春路137巷口,中山區,00:00,23.0,5.5,17.25
500107097,松江民生路口,中山區,00:00,21.0,13.5,7.5
500107098,松江路132巷口,中山區,00:00,14.0,8.5,5.25
500107099,長春吉林路口,中山區,00:00,10.0,3.75,6.0
500107100,長春一江街口,中山區,00:00,11.0,7.25,3.75
500107101,捷運松江南京站(8號出口),中山區,00:00,29.0,23.25,5.75
500107102,南京一江街口,中山區,00:00,20.0,16.0,4.0
500107103,松江長春路口,中山區,00:00,16.0,11.25,4.75
500107104,經國七海文化園區,中山區,00:00,15.0,9.5,5.25
500107105,民族玉門街口,中山區,00:00,20.0,12.25,7.75
500107106,新生農安街口,中山區,00:00,15.0,6.5,8.5
500107107,稻江高級護理家事職業學校,中山區,00:00,14.0,4.0,9.25
500107108,捷運大直站(3號出口)_1,中山區,00:00,18.0,12.5,5.5
500107109,樂群二明水路口_1,中山區,00:00,34.0,19.5,14.5
500107110,民權吉林路口(南側),中山區,00:00,16.0,5.5,10.25
500107111,長春龍江路口,中山區,00:00,39.0,25.75,12.75
500107112,民權新生路口,中山區,00:00,26.0,19.75,6.25
500107113,建國長春路口(北側),中山區,00:00,30.0,18.5,10.5
500107114,中山行政中心,中山區,00:00,30.0,15.0,14.75
500107115,臺北市立美術館_1,中山區,00:00,30.0,15.75,14.0
500107116,劍潭社區_1,中山區,00:00,42.0,12.25,28.75
500107117,濱江國小游泳池,中山區,00:00,16.0,7.0,9.0
500107118,林森公園,中山區,00:00,42.0,15.5,24.25
500107119,中428公園,中山區,00:00,15.0,7.0,7.75
500107120,復華公園,中山區,00:00,20.0,15.5,3.75
500107121,新生民族路口(西南側),中山區,00:00,15.0,7.0,7.75
500107122,捷運南京復興站(1號出口),中山區,00:00,21.0,18.5,2.5
500107123,八德市場(北側),中山區,00:00,26.0,19.5,6.5
500107124,龍江朱崙街口,中山區,00:00,14.0,6.75,7.25
500107125,大直街94巷,中山區,00:00,15.0,4.0,11.0
500107126,捷運南京復興站(8號出口),中山區,00:00,25.0,16.5,8.5
500107127,民權建國路口(南側),中山區,00:00,15.0,9.25,5.75
500107128,林森德惠街口,中山區,00:00,16.0,4.25,11.25
500107129,新生濱江街口(東南側),中山區,00:00,21.0,10.5,10.25
500107130,新生北路一段62巷口,中山區,00:00,30.0,16.0,13.25
500107131,新生長春路口(東北側),中山區,00:00,19.0,3.75,15.0
500107132,捷運劍南路站(1號出口),中山區,00:00,25.0,22.75,1.75
500107134,長春路258巷2弄口,中山區,00:00,19.0,10.0,9.0
500107135,長寧大廈社區(南側),中山區,00:00,15.0,11.0,3.5
500107136,建國五常街口,中山區,00:00,20.0,4.0,15.75
500107137,中山北路二段62巷口,中山區,00:00,12.0,7.5,4.5
500107138,市民安東街口,中山區,00:00,27.0,18.0,8.75
500107139,市民大道二段5巷口,中山區,00:00,15.0,5.25,9.75
500107140,捷運中山站(3號出口),中山區,00:00,21.0,17.5,3.5
500107141,建國北路高架橋下停車場G區,中山區,00:00,18.0,4.25,13.75
500107142,朱崙公園,中山區,00:00,20.0,10.5,9.25
500107143,朱崙復興北路口,中山區,00:00,12.0,7.75,4.25
500107144,捷運行天宮站(4號出口),中山區,00:00,36.0,22.0,14.0
500107145,建國北路三段86巷口,中山區,00:00,15.0,5.25,9.75
500107146,正守公園,中山區,00:00,15.0,7.0,8.0
500107147,四平松江路口,中山區,00:00,18.0,10.25,7.25
500107149,北安通北街口,中山區,00:00,17.0,13.75,3.25
500107150,民權東復興北路口(西北側),中山區,00:00,20.0,14.0,6.0
500107151,臺北市立大同高中,中山區,00:00,22.0,12.75,9.0
500107152,中崙加油站,中山區,00:00,27.0,19.5,7.5
500107153,北安明水路口(自強隧道),中山區,00:00,12.0,8.0,4.0
500107154,中正國小(南京東路三段48巷),中山區,00:00,15.0,9.5,5.5
500107155,臺北時代廣場,中山區,00:00,35.0,30.5,4.5
500107156,吉林農安街口(西北側),中山區,00:00,15.0,3.5,6.0
500107157,濱江國中,中山區,00:00,26.0,18.5,7.25
500107158,環山抽水站,中山區,00:00,21.0,7.25,13.0
500107159,民權中山路口(東北側),中山區,00:00,25.0,18.75,5.75
500107160,復興五常街口(西南側),中山區,00:00,26.0,8.5,17.25
500107161,松江長安路口,中山區,00:00,20.0,11.5,7.5
500107162,長安國小,中山區,00:00,26.0,11.75,14.25
500107163,中山市場,中山區,00:00,16.0,9.25,6.5
500107164,捷運雙連站(1號出口),中山區,00:00,17.0,11.75,4.75
500107165,吉林南京路口(西北側),中山區,00:00,22.0,11.0,10.75
500107166,龍江路345巷,中山區,00:00,23.0,5.5,17.5
500107167,捷運劍南路站(3號出口),中山區,00:00,46.0,43.5,2.5
500107168,一江南京東路口(西南側),中山區,00:00,22.0,15.75,5.75
500107169,大直抽水站公車站,中山區,00:00,27.0,14.75,12.25
500107170,民權東路三段39巷口,中山區,00:00,25.0,6.0,15.25
500107171,臺北市立中山女高,中山區,00:00,33.0,23.5,9.5
500107173,林森公園東北側,中山區,00:00,18.0,5.25,11.75
500107174,康樂公園西北側,中山區,00:00,18.0,10.75,6.25
500107175,中山北德惠街口,中山區,00:00,20.0,9.5,10.0
500107176,晴光公園,中山區,00:00,15.0,7.25,7.75
500107177,松江路25巷口,中山區,00:00,42.0,27.0,15.0
500107178,民生東合江街口,中山區,00:00,20.0,7.75,12.25
500107179,飛航服務總臺,中山區,00:00,23.0,18.0,5.0
500107180,內湖堤頂大道(西南側),中山區,00:00,24.0,19.25,4.75
500107181,大直派出所,中山區,00:00,30.0,16.75,13.25
500107182,遼寧民生路口,中山區,00:00,19.0,10.0,9.0
500107183,松江路184巷口,中山區,00:00,21.0,15.75,5.25
500107184,民權東路三段60巷,中山區,00:00,18.0,10.25,7.75
500107185,長春路258巷2弄(北側),中山區,00:00,19.0,13.5,5.5
500107001,通北街65巷口,中山區,00:30,16.0,6.166666666666667,9.0
500107002,圓山風景區,中山區,00:30,15.0,12.25,2.75
500107003,樂群二堤頂大道口,中山區,00:30,20.0,17.083333333333332,2.9166666666666665
500107004,劍潭社區,中山區,00:30,13.0,4.666666666666667,8.333333333333334
500107005,培英公園,中山區,00:30,40.0,31.33333333333333,8.583333333333334
500107006,樂群二明水路口,中山區,00:30,20.0,10.75,9.083333333333334
500107007,北安大直街口,中山區,00:30,31.0,19.416666666666668,11.583333333333334
500107008,捷運劍南路站(2號出口),中山區,00:30,40.0,36.333333333333336,3.6666666666666665
500107009,樂群二敬業三路口,中山區,00:30,20.0,6.833333333333333,13.0
500107010,樂群二敬業四路口,中山區,00:30,36.0,6.833333333333333,29.0
500107011,捷運大直站(3號出口),中山區,00:30,34.0,20.0,13.666666666666666
500107012,復興市民路口,中山區,00:30,52.0,41.41666666666666,10.416666666666666
500107013,南京遼寧街口,中山區,00:30,42.0,36.41666666666666,4.916666666666667
500107014,伊通長安路口,中山區,00:30,21.0,16.166666666666668,4.5
500107015,新生長安路口,中山區,00:30,30.0,8.583333333333334,21.416666666666668
500107016,市民林森路口,中山區,00:30,40.0,9.333333333333334,30.666666666666668
500107017,南京新生路口,中山區,00:30,34.0,16.916666666666668,15.916666666666666
500107018,一江公園,中山區,00:30,37.0,28.25,8.75
500107020,新生長春路口,中山區,00:30,32.0,7.916666666666667,23.08333333333333
500107021,第二果菜批發市場,中山區,00:30,40.0,12.083333333333334,27.916666666666668
500107022,民生建國路口,中山區,00:30,47.0,37.5,9.333333333333334
500107023,興安華城,中山區,00:30,62.0,16.666666666666668,43.833333333333336
500107024,捷運中山國中站,中山區,00:30,61.0,59.25,0.25
500107025,龍江錦州街口,中山區,00:30,16.0,6.583333333333333,8.916666666666666
500107026,建國長春路口,中山區,00:30,16.0,6.916666666666667,9.083333333333334
500107027,南京建國路口,中山區,00:30,42.0,35.583333333333336,6.416666666666667
500107028,捷運松江南京站(7號出口),中山區,00:30,75.0,64.58333333333333,10.25
500107029,朱崙商場,中山區,00:30,37.0,21.166666666666668,15.833333333333334
500107030,中吉公園,中山區,00:30,30.0,6.583333333333333,22.58333333333333
500107031,華山公園,中山區,00:30,19.0,7.666666666666667,9.5
500107032,建國北路一段17巷,中山區,00:30,45.0,28.25,15.916666666666666
500107033,江寧公園,中山區,00:30,15.0,3.0,11.0
500107034,民權龍江路口,中山區,00:30,32.0,20.08333333333333,11.916666666666666
500107035,捷運中山國小站(2號出口),中山區,00:30,59.0,32.0,25.0
500107036,捷運行天宮站(3號出口),中山區,00:30,48.0,39.41666666666666,8.083333333333334
500107037,林森農安街口,中山區,00:30,23.0,6.583333333333333,16.25
500107038,捷運中山國小站(4號出口),中山區,00:30,20.0,12.583333333333334,7.25
500107039,農安雙城街口,中山區,00:30,15.0,5.75,8.75
500107040,新生德惠街口,中山區,00:30,35.0,6.583333333333333,28.25
500107041,民族林森路口,中山區,00:30,37.0,19.83333333333333,17.166666666666668
500107042,臺北市立美術館,中山區,00:30,24.0,17.083333333333332,6.583333333333333
500107043,中山民族路口,中山區,00:30,16.0,9.916666666666666,6.083333333333333
500107044,新生高架停車場(林森北路107巷口),中山區,00:30,14.0,3.333333333333333,10.5
500107045,南京林森路口(東南側),中山區,00:30,10.0,8.916666666666666,1.0833333333333333
500107046,仁德公園,中山區,00:30,18.0,5.5,12.333333333333334
500107047,中原公園,中山區,00:30,15.0,3.333333333333333,11.666666666666666
500107048,下埤公園,中山區,00:30,24.0,4.25,15.083333333333334
500107049,五常國中,中山區,00:30,16.0,3.6666666666666665,12.0
500107050,榮星花園,中山區,00:30,46.0,7.083333333333333,31.58333333333333
500107051,民權建國路口,中山區,00:30,50.0,26.916666666666668,20.58333333333333
500107052,松江路431巷口,中山區,00:30,15.0,5.333333333333333,9.666666666666666
500107053,新喜公園,中山區,00:30,13.0,2.333333333333333,8.666666666666666
500107054,吉林路407巷口,中山區,00:30,15.0,3.25,7.25
500107055,民族松江路口,中山區,00:30,17.0,6.666666666666667,10.166666666666666
500107056,林安泰古厝,中山區,00:30,36.0,19.916666666666668,15.583333333333334
500107058,渭水八德路口,中山區,00:30,23.0,6.5,16.333333333333332
500107059,捷運中山站(2號出口),中山區,00:30,33.0,26.33333333333333,5.833333333333333
500107060,撫順公園,中山區,00:30,30.0,17.583333333333332,12.083333333333334
500107061,新生公園,中山區,00:30,29.0,6.25,22.75
500107062,捷運行天宮站(1號出口),中山區,00:30,49.0,30.166666666666668,18.166666666666668
500107063,林森長春路口,中山區,00:30,28.0,20.666666666666668,7.166666666666667
500107064,建國農安街口,中山區,00:30,50.0,19.0,30.5
500107065,松江路77巷口,中山區,00:30,10.0,8.083333333333334,1.9166666666666667
500107066,建國長安路口,中山區,00:30,20.0,10.0,9.833333333333334
500107067,市民新生路口,中山區,00:30,15.0,10.25,3.4166666666666665
500107068,民權吉林路口,中山區,00:30,15.0,6.666666666666667,8.333333333333334
500107069,中山農安街口,中山區,00:30,29.0,25.416666666666668,3.25
500107070,捷運行政大樓,中山區,00:30,14.0,9.583333333333334,4.083333333333333
500107071,中吉公園(松江路188巷),中山區,00:30,22.0,8.916666666666666,12.75
500107072,吉林路123巷口,中山區,00:30,22.0,8.7,13.3
500107074,中原民生路口,中山區,00:30,15.0,8.416666666666666,6.416666666666667
500107075,國立臺北大學(臺北校區),中山區,00:30,38.0,30.166666666666668,7.333333333333333
500107076,錦州吉林路口,中山區,00:30,30.0,3.6666666666666665,25.83333333333333
500107078,永盛公園(民生東路一段23巷),中山區,00:30,24.0,4.166666666666667,19.166666666666668
500107079,新生錦州街口,中山區,00:30,20.0,3.583333333333333,16.416666666666668
500107080,濱江街199巷口,中山區,00:30,15.0,7.0,8.0
500107081,大佳社區公園,中山區,00:30,15.0,7.833333333333333,7.166666666666667
500107082,濱江果菜市場,中山區,00:30,22.0,13.0,9.0
500107083,興安合江路口,中山區,00:30,29.0,7.666666666666667,19.0
500107084,復興北路514巷口東側,中山區,00:30,12.0,1.5833333333333333,9.083333333333334
500107085,台泥大樓,中山區,00:30,18.0,13.833333333333334,4.166666666666667
500107086,植福樂群路口,中山區,00:30,10.0,7.5,2.5
500107087,新興公園,中山區,00:30,26.0,6.0,19.83333333333333
500107088,南京伊通街口,中山區,00:30,11.0,8.583333333333334,2.4166666666666665
500107089,南京龍江路口,中山區,00:30,24.0,15.833333333333334,7.833333333333333
500107090,撫順街41巷(崇德宮前),中山區,00:30,19.0,13.083333333333334,5.416666666666667
500107091,臺北市立圖書館大直分館,中山區,00:30,20.0,12.833333333333334,6.5
500107092,捷運大直站(1號出口),中山區,00:30,27.0,20.25,6.75
500107093,捷運松江南京站(4號出口),中山區,00:30,32.0,24.33333333333333,7.5
500107095,中429公園,中山區,00:30,21.0,12.0,8.333333333333334
500107096,長春路137巷口,中山區,00:30,23.0,5.666666666666667,17.166666666666668
500107097,松江民生路口,中山區,00:30,21.0,14.666666666666666,6.333333333333333
500107098,松江路132巷口,中山區,00:30,14.0,7.833333333333333,6.0
500107099,長春吉林路口,中山區,00:30,10.0,4.333333333333333,5.5
500107100,長春一江街口,中山區,00:30,11.0,6.833333333333333,4.166666666666667
500107101,捷運松江南京站(8號出口),中山區,00:30,29.0,22.58333333333333,6.416666666666667
500107102,南京一江街口,中山區,00:30,20.0,14.833333333333334,5.166666666666667
500107103,松江長春路口,中山區,00:30,16.0,12.25,3.75
500107104,經國七海文化園區,中山區,00:30,15.0,9.0,5.833333333333333
500107105,民族玉門街口,中山區,00:30,20.0,13.083333333333334,6.916666666666667
500107106,新生農安街口,中山區,00:30,15.0,5.583333333333333,9.416666666666666
500107107,稻江高級護理家事職業學校,中山區,00:30,14.0,3.6666666666666665,9.333333333333334
500107108,捷運大直站(3號出口)_1,中山區,00:30,18.0,12.083333333333334,5.916666666666667
500107109,樂群二明水路口_1,中山區,00:30,34.0,20.0,14.0
500107110,民權吉林路口(南側),中山區,00:30,16.0,5.833333333333333,10.0
500107111,長春龍江路口,中山區,00:30,39.0,23.416666666666668,15.25
500107112,民權新生路口,中山區,00:30,26.0,13.916666666666666,11.916666666666666
500107113,建國長春路口(北側),中山區,00:30,30.0,18.83333333333333,10.166666666666666
500107114,中山行政中心,中山區,00:30,30.0,14.5,15.166666666666666
500107115,臺北市立美術館_1,中山區,00:30,30.0,19.33333333333333,10.5
500107116,劍潭社區_1,中山區,00:30,42.0,12.0,28.916666666666668
500107117,濱江國小游泳池,中山區,00:30,16.0,7.25,8.75
500107118,林森公園,中山區,00:30,42.0,19.25,22.0
500107119,中428公園,中山區,00:30,15.0,7.5,7.333333333333333
500107120,復華公園,中山區,00:30,20.0,16.166666666666668,3.333333333333333
500107121,新生民族路口(西南側),中山區,00:30,15.0,6.0,8.833333333333334
500107122,捷運南京復興站(1號出口),中山區,00:30,21.0,17.916666666666668,3.083333333333333
500107123,八德市場(北側),中山區,00:30,26.0,19.416666666666668,6.583333333333333
500107124,龍江朱崙街口,中山區,00:30,14.0,8.333333333333334,5.666666666666667
500107125,大直街94巷,中山區,00:30,15.0,3.5,11.5
500107126,捷運南京復興站(8號出口),中山區,00:30,25.0,18.0,7.0
500107127,民權建國路口(南側),中山區,00:30,15.0,8.75,6.25
500107128,林森德惠街口,中山區,00:30,16.0,5.166666666666667,10.416666666666666
500107129,新生濱江街口(東南側),中山區,00:30,21.0,11.0,9.833333333333334
500107130,新生北路一段62巷口,中山區,00:30,30.0,14.083333333333334,15.416666666666666
500107131,新生長春路口(東北側),中山區,00:30,19.0,2.5,16.166666666666668
500107132,捷運劍南路站(1號出口),中山區,00:30,25.0,21.5,3.0
500107134,長春路258巷2弄口,中山區,00:30,19.0,9.583333333333334,9.416666666666666
500107135,長寧大廈社區(南側),中山區,00:30,15.0,11.416666666666666,3.25
500107136,建國五常街口,中山區,00:30,20.0,4.166666666666667,15.333333333333334
500107137,中山北路二段62巷口,中山區,00:30,12.0,8.583333333333334,3.25
500107138,市民安東街口,中山區,00:30,27.0,18.08333333333333,8.75
500107139,市民大道二段5巷口,中山區,00:30,15.0,5.833333333333333,9.166666666666666
500107140,捷運中山站(3號出口),中山區,00:30,21.0,17.583333333333332,3.4166666666666665
500107141,建國北路高架橋下停車場G區,中山區,00:30,18.0,4.5,13.333333333333334
500107142,朱崙公園,中山區,00:30,20.0,13.583333333333334,6.25
500107143,朱崙復興北路口,中山區,00:30,12.0,8.25,3.75
500107144,捷運行天宮站(4號出口),中山區,00:30,36.0,22.58333333333333,12.916666666666666
500107145,建國北路三段86巷口,中山區,00:30,15.0,5.333333333333333,9.666666666666666
500107146,正守公園,中山區,00:30,15.0,5.916666666666667,9.083333333333334
500107147,四平松江路口,中山區,00:30,18.0,11.5,6.166666666666667
500107149,北安通北街口,中山區,00:30,17.0,13.833333333333334,3.1666666666666665
500107150,民權東復興北路口(西北側),中山區,00:30,20.0,13.75,6.25
500107151,臺北市立大同高中,中山區,00:30,22.0,14.25,7.583333333333333
500107152,中崙加油站,中山區,00:30,27.0,20.5,6.5
500107153,北安明水路口(自強隧道),中山區,00:30,12.0,7.5,4.5
500107154,中正國小(南京東路三段48巷),中山區,00:30,15.0,10.833333333333334,4.166666666666667
500107155,臺北時代廣場,中山區,00:30,35.0,31.33333333333333,3.6666666666666665
500107156,吉林農安街口(西北側),中山區,00:30,15.0,3.25,7.25
500107157,濱江國中,中山區,00:30,26.0,17.166666666666668,8.666666666666666
500107158,環山抽水站,中山區,00:30,21.0,7.333333333333333,13.166666666666666
500107159,民權中山路口(東北側),中山區,00:30,25.0,18.25,6.25
500107160,復興五常街口(西南側),中山區,00:30,26.0,6.916666666666667,18.58333333333333
500107161,松江長安路口,中山區,00:30,20.0,13.75,5.583333333333333
500107162,長安國小,中山區,00:30,26.0,9.916666666666666,16.083333333333332
500107163,中山市場,中山區,00:30,16.0,10.75,5.083333333333333
500107164,捷運雙連站(1號出口),中山區,00:30,17.0,12.25,4.25
500107165,吉林南京路口(西北側),中山區,00:30,22.0,13.75,8.083333333333334
500107166,龍江路345巷,中山區,00:30,23.0,5.333333333333333,17.666666666666668
500107167,捷運劍南路站(3號出口),中山區,00:30,46.0,43.16666666666666,2.833333333333333
500107168,一江南京東路口(西南側),中山區,00:30,22.0,15.583333333333334,5.916666666666667
500107169,大直抽水站公車站,中山區,00:30,27.0,13.5,13.5
500107170,民權東路三段39巷口,中山區,00:30,25.0,4.583333333333333,16.75
500107171,臺北市立中山女高,中山區,00:30,33.0,25.75,7.25
500107173,林森公園東北側,中山區,00:30,18.0,6.916666666666667,10.416666666666666
500107174,康樂公園西北側,中山區,00:30,18.0,9.5,7.666666666666667
500107175,中山北德惠街口,中山區,00:30,20.0,6.5,12.833333333333334
500107176,晴光公園,中山區,00:30,15.0,7.916666666666667,6.916666666666667
500107177,松江路25巷口,中山區,00:30,42.0,26.75,15.083333333333334
500107178,民生東合江街口,中山區,00:30,20.0,8.333333333333334,11.666666666666666
500107179,飛航服務總臺,中山區,00:30,23.0,18.0,5.0
500107180,內湖堤頂大道(西南側),中山區,00:30,24.0,17.583333333333332,6.416666666666667
500107181,大直派出所,中山區,00:30,30.0,21.58333333333333,8.416666666666666
500107182,遼寧民生路口,中山區,00:30,19.0,12.25,6.75
500107183,松江路184巷口,中山區,00:30,21.0,14.75,6.25
500107184,民權東路三段60巷,中山區,00:30,18.0,11.25,6.583333333333333
500107185,長春路258巷2弄(北側),中山區,00:30,19.0,10.0,8.833333333333334
500107001,通北街65巷口,中山區,01:00,16.0,5.833333333333333,9.333333333333334
500107002,圓山風景區,中山區,01:00,15.0,11.333333333333334,3.6666666666666665
500107003,樂群二堤頂大道口,中山區,01:00,20.0,17.666666666666668,2.333333333333333
500107004,劍潭社區,中山區,01:00,13.0,4.666666666666667,8.333333333333334
500107005,培英公園,中山區,01:00,40.0,31.33333333333333,8.666666666666666
500107006,樂群二明水路口,中山區,01:00,20.0,11.166666666666666,8.666666666666666
500107007,北安大直街口,中山區,01:00,31.0,19.5,11.5
500107008,捷運劍南路站(2號出口),中山區,01:00,40.0,36.16666666666666,3.8333333333333335
500107009,樂群二敬業三路口,中山區,01:00,20.0,6.5,13.333333333333334
500107010,樂群二敬業四路口,中山區,01:00,36.0,6.666666666666667,29.166666666666668
500107011,捷運大直站(3號出口),中山區,01:00,34.0,20.0,13.666666666666666
500107012,復興市民路口,中山區,01:00,52.0,40.833333333333336,11.0
500107013,南京遼寧街口,中山區,01:00,42.0,37.16666666666666,4.166666666666667
500107014,伊通長安路口,中山區,01:00,21.0,15.666666666666666,5.0
500107015,新生長安路口,中山區,01:00,30.0,8.166666666666666,21.83333333333333
500107016,市民林森路口,中山區,01:00,40.0,9.333333333333334,30.5
500107017,南京新生路口,中山區,01:00,34.0,17.5,15.333333333333334
500107018,一江公園,中山區,01:00,37.0,27.666666666666668,9.333333333333334
500107020,新生長春路口,中山區,01:00,32.0,9.0,22.0
500107021,第二果菜批發市場,中山區,01:00,40.0,12.833333333333334,27.166666666666668
500107022,民生建國路口,中山區,01:00,47.0,37.5,9.333333333333334
500107023,興安華城,中山區,01:00,62.0,16.0,44.5
500107024,捷運中山國中站,中山區,01:00,61.0,58.66666666666666,0.8333333333333334
500107025,龍江錦州街口,中山區,01:00,16.0,4.333333333333333,11.166666666666666
500107026,建國長春路口,中山區,01:00,16.0,7.0,9.0
500107027,南京建國路口,中山區,01:00,42.0,36.333333333333336,5.666666666666667
500107028,捷運松江南京站(7號出口),中山區,01:00,75.0,64.66666666666667,10.166666666666666
500107029,朱崙商場,中山區,01:00,37.0,18.666666666666668,18.33333333333333
500107030,中吉公園,中山區,01:00,30.0,5.833333333333333,23.33333333333333
500107031,華山公園,中山區,01:00,19.0,7.333333333333333,9.833333333333334
500107032,建國北路一段17巷,中山區,01:00,45.0,28.0,16.166666666666668
500107033,江寧公園,中山區,01:00,15.0,2.333333333333333,11.666666666666666
500107034,民權龍江路口,中山區,01:00,32.0,19.666666666666668,12.333333333333334
500107035,捷運中山國小站(2號出口),中山區,01:00,59.0,32.333333333333336,24.666666666666668
